sample,type,density
771,Inside,2.656
771,Inside,3.129
771,Inside,1.608
771,Inside,5.324
771,Inside,2.643
771,Inside,0.45
771,Inside,3.499
771,Inside,3.226
771,Inside,0.561
771,Inside,5.032
771,Inside,1.739
771,Inside,0.603
771,Inside,1.833
771,Inside,10.189
771,Inside,1.047
771,Inside,0.45
771,Inside,0.934
771,Inside,1.047
771,Inside,3.526
771,Inside,5.149
771,Inside,0.561
771,Inside,3.199
771,Inside,2.142
771,Inside,1.391
771,Inside,2.328
771,Inside,0.904
771,Inside,1.788
771,Inside,1.086
771,Inside,0.301
771,Inside,5.858
771,Inside,2.504
771,Inside,0.529
771,Inside,1.993
771,Inside,0.793
771,Inside,2.104
771,Inside,0.374
771,Inside,0.374
771,Inside,1.745
771,Inside,1.391
771,Inside,1.833
771,Inside,1.909
771,Inside,2.514
771,Inside,1.161
771,Inside,1.771
771,Inside,0.603
771,Inside,5.798
771,Inside,0.714
771,Inside,0.301
771,Inside,1.944
771,Inside,2.939
771,Inside,0.747
771,Inside,0.418
771,Inside,1.623
771,Inside,2.04
771,Inside,0.9
771,Inside,2.574
771,Inside,1.648
771,Inside,1.443
771,Inside,1.763
771,Inside,4.948
771,Inside,4.467
771,Inside,3.616
771,Inside,0.301
771,Inside,2.964
771,Inside,2.393
771,Inside,0.374
771,Inside,2.878
771,Inside,2.064
771,Inside,2.096
771,Inside,1.371
771,Inside,2.395
771,Inside,3.963
771,Inside,0.345
771,Inside,0.603
771,Inside,0.873
771,Inside,3.754
771,Inside,1.646
771,Inside,1.536
771,Inside,0.426
771,Inside,2.273
771,Inside,0.374
771,Inside,2.208
771,Inside,0.487
771,Inside,5.059
771,Inside,5.075
771,Inside,1.967
771,Inside,2.109
771,Inside,1.07
771,Inside,0.529
771,Inside,1.536
771,Inside,0.529
771,Inside,0.653
771,Inside,7.111
771,Inside,5.587
771,Inside,1.297
771,Inside,4.149
771,Inside,3.245
771,Inside,0.374
771,Inside,3.066
771,Inside,2.14
771,Inside,0.978
771,Inside,0.561
771,Inside,2.04
771,Inside,1.835
771,Inside,0.45
771,Inside,2.249
771,Inside,0.45
771,Inside,0.608
771,Inside,1.488
771,Inside,0.355
771,Inside,0.45
771,Inside,4.075
771,Inside,0.301
771,Inside,0.301
771,Inside,4.229
771,Inside,3.597
771,Inside,2.458
771,Inside,5.9
771,Inside,1.878
771,Inside,0.674
771,Inside,1.321
771,Inside,1.421
771,Inside,4.382
771,Inside,2.056
771,Inside,2.603
771,Inside,2.712
771,Inside,0.535
771,Inside,2.574
771,Inside,1.01
771,Inside,2.507
771,Inside,2.551
771,Inside,3.628
771,Inside,1.555
771,Inside,5.355
771,Inside,2.992
771,Inside,2.221
771,Inside,0.301
771,Inside,1.909
771,Inside,2.885
771,Inside,3.476
771,Inside,8.596
771,Inside,1.321
771,Inside,1.197
771,Inside,5.471
771,Inside,0.301
771,Inside,1.534
771,Inside,1.608
771,Inside,0.636
771,Inside,2.737
771,Inside,4.442
771,Inside,4.969
771,Inside,1.986
771,Inside,4.302
771,Inside,4.687
771,Inside,0.45
771,Inside,0.636
771,Inside,3.182
771,Inside,3.999
771,Inside,0.418
771,Inside,2.436
771,Inside,1.924
771,Inside,1.692
771,Inside,1.541
771,Inside,0.301
771,Inside,0.301
771,Inside,0.301
771,Inside,0.301
771,Inside,0.561
771,Inside,0.608
771,Inside,1.36
771,Inside,0.45
771,Inside,1.164
771,Inside,1.428
771,Inside,3.269
771,Inside,0.418
771,Inside,4.423
771,Inside,2.7
771,Inside,1.825
771,Inside,1.794
771,Inside,1.577
771,Inside,1.525
771,Inside,2.355
771,Inside,1.161
771,Inside,3.511
771,Inside,1.723
771,Inside,0.77
771,Inside,2.924
771,Inside,2.686
771,Inside,0.487
771,Inside,2.782
771,Inside,0.608
771,Inside,2.076
771,Inside,0.487
771,Inside,0.793
771,Inside,0.301
771,Inside,0.747
771,Inside,2.328
771,Inside,0.934
771,Inside,1.137
771,Inside,1.481
771,Inside,0.45
771,Inside,4.392
771,Inside,2.056
771,Inside,0.374
771,Inside,3.641
771,Inside,0.45
771,Inside,3.251
771,Inside,0.904
771,Inside,0.561
771,Inside,3.147
771,Inside,0.508
771,Inside,3.737
771,Inside,2.142
771,Inside,0.529
771,Inside,1.047
771,Inside,0.487
771,Inside,2.962
771,Inside,4.012
771,Inside,1.614
771,Inside,0.975
771,Inside,3.511
771,Inside,2.592
771,Inside,2.067
771,Inside,1.986
771,Inside,1.297
771,Inside,0.345
771,Inside,0.674
771,Inside,2.911
771,Inside,0.86
771,Inside,3.892
771,Inside,4.455
771,Inside,1.242
771,Inside,3.995
771,Inside,2.897
771,Inside,1.788
771,Inside,3.439
771,Inside,1.02
771,Inside,1.242
771,Inside,3.327
771,Inside,1.507
771,Inside,2.089
771,Inside,0.301
771,Inside,1.986
771,Inside,0.418
771,Inside,0.487
771,Inside,2.208
771,Inside,0.45
771,Inside,0.788
771,Inside,3.727
771,Inside,0.345
771,Inside,2.094
771,Inside,1.047
771,Inside,5.82
771,Inside,0.561
771,Inside,0.487
771,Inside,1.723
771,Inside,1.692
771,Inside,3.577
771,Inside,0.374
771,Inside,0.374
771,Inside,1.182
771,Inside,2.136
771,Inside,1.956
771,Inside,0.636
771,Inside,3.5
771,Inside,5.725
771,Inside,0.355
771,Inside,3.177
771,Inside,1.906
771,Inside,0.355
771,Inside,3.46
771,Inside,4.123
771,Inside,13.986
771,Inside,2.021
771,Inside,1.561
771,Inside,0.674
771,Inside,1.986
771,Inside,0.374
771,Inside,3.276
771,Inside,1.057
771,Inside,0.374
771,Inside,0.374
771,Inside,3.318
771,Inside,1.391
771,Inside,2.341
771,Inside,3.073
771,Inside,2.395
771,Inside,1.57
771,Inside,7.929
771,Inside,2.393
771,Inside,1.495
771,Inside,3.226
771,Inside,0.653
771,Inside,2.317
771,Inside,0.345
771,Inside,0.45
771,Inside,3.609
771,Inside,2.968
771,Inside,1.623
771,Inside,2.311
771,Inside,1.614
771,Inside,2.986
771,Inside,0.45
771,Inside,0.636
771,Inside,3.311
771,Inside,1.825
771,Inside,1.137
771,Inside,0.487
771,Inside,3.141
771,Inside,2.429
771,Inside,1.047
771,Inside,3.597
771,Inside,1.421
771,Inside,4.314
771,Inside,0.561
771,Inside,3.276
771,Inside,1.297
771,Inside,1.234
771,Inside,1.586
771,Inside,2.691
771,Inside,1.308
771,Inside,1.534
771,Inside,0.487
771,Inside,0.487
771,Inside,0.714
771,Inside,10.03
771,Inside,2.475
771,Inside,3.79
771,Inside,2.411
771,Inside,0.934
771,Inside,2.328
771,Inside,0.374
771,Inside,3.479
771,Inside,1.944
771,Inside,3.649
771,Inside,1.885
771,Inside,1.608
771,Inside,0.561
771,Inside,3.608
771,Inside,2.076
771,Inside,3.06
771,Inside,2.436
771,Inside,2.458
771,Inside,3.701
771,Inside,2.064
771,Inside,0.374
771,Inside,1.605
771,Inside,2.468
771,Inside,2.52
771,Inside,4.386
771,Inside,0.836
771,Inside,3.801
771,Inside,4.699
771,Inside,2.509
771,Inside,3.177
771,Inside,0.608
771,Inside,2.729
771,Inside,0.535
771,Inside,0.345
771,Inside,8.371
771,Inside,1.85
771,Inside,0.535
771,Inside,0.345
771,Inside,0.529
771,Inside,2.676
771,Inside,1.648
771,Inside,0.9
771,Inside,1.047
771,Inside,2.023
771,Inside,0.345
771,Inside,8.307
771,Inside,0.793
771,Inside,1.383
771,Inside,2.493
771,Inside,3.028
771,Inside,0.77
771,Inside,0.487
771,Inside,2.25
771,Inside,1.949
771,Inside,0.45
771,Inside,1.705
771,Inside,3.028
771,Inside,0.355
771,Inside,0.674
771,Inside,0.418
771,Inside,10.167
771,Inside,2.468
771,Inside,0.301
771,Inside,2.064
771,Inside,2.729
771,Inside,2.341
771,Inside,3.141
771,Inside,0.873
771,Inside,0.86
771,Inside,1.993
771,Inside,1.507
771,Inside,0.301
771,Inside,0.355
771,Inside,1.68
771,Inside,2.208
771,Inside,2.393
771,Inside,1.137
771,Inside,0.714
771,Inside,2.242
771,Inside,1.825
771,Inside,2.897
771,Inside,2.273
771,Inside,0.827
771,Inside,0.978
771,Inside,2.049
771,Inside,0.487
771,Inside,2.542
771,Inside,0.418
771,Inside,2.7
771,Inside,1.278
771,Inside,5.526
771,Inside,8.178
771,Inside,1.234
771,Inside,1.234
771,Inside,0.374
771,Inside,5.763
771,Inside,0.418
771,Inside,0.487
771,Inside,3.663
771,Inside,3.917
771,Inside,0.975
771,Inside,6.92
771,Inside,0.608
771,Inside,1.35
771,Inside,2.013
771,Inside,0.418
771,Inside,1.924
771,Inside,2.514
771,Inside,1.205
771,Inside,1.646
771,Inside,1.835
771,Inside,1.507
771,Inside,1.623
771,Inside,0.674
771,Inside,2.504
771,Inside,3.409
771,Inside,7.091
771,Inside,2.142
771,Inside,0.86
771,Inside,5.373
771,Inside,1.951
771,Inside,1.788
771,Inside,0.852
771,Inside,2.173
771,Inside,1.692
771,Inside,1.481
771,Inside,1.541
771,Inside,1.8
771,Inside,1.428
771,Inside,3.369
771,Inside,1.682
771,Inside,2.353
771,Inside,0.975
771,Inside,3.871
771,Inside,0.975
771,Inside,4.45
771,Inside,0.793
771,Inside,2.009
771,Inside,4.995
771,Inside,2.331
771,Inside,1.878
771,Inside,0.636
771,Inside,0.301
771,Inside,1.46
771,Inside,1.878
771,Inside,2.064
771,Inside,1.57
771,Inside,2.655
771,Inside,2.7
771,Inside,11.785
771,Inside,3.362
771,Inside,0.345
771,Inside,4.413
771,Inside,1.949
771,Inside,0.487
771,Inside,1.878
771,Inside,1.949
771,Inside,2.187
771,Inside,1.137
771,Inside,1.745
771,Inside,0.561
771,Inside,0.529
771,Inside,3.028
771,Inside,0.418
771,Inside,3.723
771,Inside,2.393
771,Inside,0.823
771,Inside,1.534
771,Inside,0.301
771,Inside,0.561
771,Inside,1.164
771,Inside,3.735
771,Inside,2.595
771,Inside,3.515
771,Inside,4.441
771,Inside,1.69
771,Inside,0.418
771,Inside,1.739
771,Inside,0.426
771,Inside,1.555
771,Inside,2.624
771,Inside,2.778
771,Inside,0.487
771,Inside,3.042
771,Inside,2.365
771,Inside,1.006
771,Inside,2.546
771,Inside,3.411
771,Inside,1.07
771,Inside,1.723
771,Inside,4.216
771,Inside,3.306
771,Inside,4.786
771,Inside,1.804
771,Inside,1.507
771,Inside,3.073
771,Inside,0.636
771,Inside,2.393
771,Inside,1.808
771,Inside,1.924
771,Inside,1.242
771,Inside,2.783
771,Inside,2.341
771,Inside,0.487
771,Inside,0.45
771,Inside,3.02
771,Inside,7.919
771,Inside,2.064
771,Inside,5.865
771,Inside,5.373
771,Inside,0.793
771,Inside,0.45
771,Inside,1.438
771,Inside,1.421
771,Inside,0.301
771,Inside,0.747
771,Inside,4.123
771,Inside,1.297
771,Inside,0.953
771,Inside,4.799
771,Inside,0.603
771,Inside,0.788
771,Inside,0.418
771,Inside,0.674
771,Inside,0.603
771,Inside,1.646
771,Inside,2.089
771,Inside,2.04
771,Inside,2.729
771,Inside,1.462
771,Inside,1.421
771,Inside,3.6
771,Inside,0.345
771,Inside,3.013
771,Inside,3.269
771,Inside,1.723
771,Inside,2.295
771,Inside,1.723
771,Inside,1.205
771,Inside,0.953
771,Inside,0.345
771,Inside,1.614
771,Inside,4.123
771,Inside,0.418
771,Inside,2.695
771,Inside,1.757
771,Inside,1.586
771,Inside,2.324
771,Inside,3.251
771,Inside,1.561
771,Inside,2.142
771,Inside,0.426
771,Inside,2.542
771,Inside,0.487
771,Inside,2.436
771,Inside,1.586
771,Inside,2.035
771,Inside,3.806
771,Inside,2.458
771,Inside,0.978
771,Inside,2.676
771,Inside,3.147
771,Inside,0.345
771,Inside,0.529
771,Inside,2.596
771,Inside,1.906
771,Inside,3.269
771,Inside,3.369
771,Inside,1.35
771,Inside,0.45
771,Inside,4.707
771,Inside,1.856
771,Inside,1.507
771,Inside,1.835
771,Inside,3.589
771,Inside,1.878
771,Inside,2.618
771,Inside,4.302
771,Inside,0.301
771,Inside,2.882
771,Inside,5.457
771,Inside,1.443
771,Inside,0.374
771,Inside,1.534
771,Inside,2.02
771,Inside,0.374
771,Inside,3.109
771,Inside,5.566
771,Inside,0.636
771,Inside,3.255
771,Inside,2.179
771,Inside,2.157
771,Inside,2.643
771,Inside,4.379
771,Inside,0.45
771,Inside,1.242
771,Inside,1.488
771,Inside,2.131
771,Inside,0.788
771,Inside,0.45
771,Inside,0.603
771,Inside,3.171
771,Inside,0.45
771,Inside,1.391
771,Inside,3.228
771,Inside,1.383
771,Inside,7.028
771,Inside,4.334
771,Inside,2.935
771,Inside,0.355
771,Inside,5.493
771,Inside,4.237
771,Inside,2.035
771,Inside,3.97
771,Inside,3.093
771,Inside,7.539
771,Inside,3.102
771,Inside,1.648
771,Inside,2.281
771,Inside,4.043
771,Inside,1.507
771,Inside,4.683
771,Inside,1.993
771,Inside,0.747
771,Inside,1.507
771,Inside,0.374
771,Inside,1.321
771,Inside,3.885
771,Inside,0.719
771,Inside,0.301
771,Inside,0.301
771,Inside,0.301
771,Inside,0.873
771,Inside,2.493
771,Inside,2.023
771,Inside,0.873
771,Inside,1.8
771,Inside,2.757
771,Inside,2.624
771,Inside,3.186
771,Inside,4.186
771,Inside,6.934
771,Inside,0.836
771,Inside,0.487
771,Inside,2.99
771,Inside,2.557
771,Inside,1.428
771,Inside,3.083
771,Inside,0.374
771,Inside,0.747
771,Inside,4.493
771,Inside,3.171
771,Inside,2.459
771,Inside,3.511
771,Inside,8.965
771,Inside,0.561
771,Inside,1.428
771,Inside,1.648
771,Inside,1.017
771,Inside,1.577
771,Inside,16.615
771,Inside,1.164
771,Inside,1.833
771,Inside,3.735
771,Inside,3.938
771,Inside,7.141
771,Inside,6.635
771,Inside,1.534
771,Inside,1.8
771,Inside,4.123
771,Inside,0.301
771,Inside,3.255
771,Inside,2.802
771,Inside,5.893
771,Inside,2.131
771,Inside,3.491
771,Inside,2.412
771,Inside,1.671
771,Inside,0.355
771,Inside,6.198
771,Inside,0.603
771,Inside,2.436
771,Inside,1.391
771,Inside,1.671
771,Inside,3.11
771,Inside,2.557
771,Inside,0.608
771,Inside,3.547
771,Inside,0.45
771,Inside,4.324
771,Inside,2.322
771,Inside,5.092
771,Inside,1.682
771,Inside,0.719
771,Inside,4.149
771,Inside,1.967
771,Inside,0.374
771,Inside,0.301
771,Inside,1.648
771,Inside,1.495
771,Inside,4.769
771,Inside,4.067
771,Inside,0.45
771,Inside,1.371
771,Inside,1.536
771,Inside,4.085
771,Inside,2.173
771,Inside,1.391
771,Inside,2.749
771,Inside,1.856
771,Inside,2.808
771,Inside,1.993
771,Inside,1.577
771,Inside,5.465
771,Inside,1.648
771,Inside,4.92
771,Inside,2.459
771,Inside,0.45
771,Inside,1.956
771,Inside,2.25
771,Inside,1.771
771,Inside,6.281
771,Inside,1.242
771,Inside,0.561
771,Inside,2.023
771,Inside,1.46
771,Inside,0.374
771,Inside,6.623
771,Inside,2.698
771,Inside,2.273
771,Inside,3.122
771,Inside,3.779
771,Inside,0.788
771,Inside,0.674
771,Inside,2.064
771,Inside,0.374
771,Inside,2.676
771,Inside,4.449
771,Inside,1.555
771,Inside,0.714
771,Inside,4.226
771,Inside,0.418
771,Inside,1.371
771,Inside,1.507
771,Inside,1.878
771,Inside,0.301
771,Inside,0.86
771,Inside,1.561
771,Inside,5.705
771,Inside,0.975
771,Inside,1.771
771,Inside,5.045
771,Inside,2.436
771,Inside,0.487
771,Inside,1.507
771,Inside,3.917
771,Inside,3.327
771,Inside,1.723
771,Inside,0.301
771,Inside,2.618
771,Inside,1.586
771,Inside,7.854
771,Inside,1.833
771,Inside,1.401
771,Inside,2.789
771,Inside,1.8
771,Inside,1.348
771,Inside,8.359
771,Inside,3.917
771,Inside,1.01
771,Inside,1.488
771,Inside,0.355
771,Inside,2.596
771,Inside,1.086
771,Inside,0.345
771,Inside,0.608
771,Inside,0.719
771,Inside,8.24
771,Inside,1.723
771,Inside,1.561
771,Inside,4.284
771,Inside,2.887
771,Inside,2.436
771,Inside,1.495
771,Inside,2.759
771,Inside,4.687
771,Inside,3.171
771,Inside,3.013
771,Inside,3.692
771,Inside,6.087
771,Inside,2.064
771,Inside,4.36
771,Inside,3.315
771,Inside,2.436
771,Inside,1.401
771,Inside,3.122
771,Inside,1.234
771,Inside,3.885
771,Inside,4.278
771,Inside,7.786
771,Inside,0.487
771,Inside,2.838
771,Inside,2.311
771,Inside,0.374
771,Inside,0.788
771,Inside,0.418
771,Inside,1.479
771,Inside,2.749
771,Inside,2.737
771,Inside,2.542
771,Inside,3.106
771,Inside,3.934
771,Inside,0.355
771,Inside,6.051
771,Inside,0.636
771,Inside,3.971
771,Inside,1.745
771,Inside,1.745
771,Inside,3.394
771,Inside,1.507
771,Inside,3.616
771,Inside,8.307
771,Inside,1.665
771,Inside,0.823
771,Inside,0.473
771,Inside,2.131
771,Inside,0.301
771,Inside,0.418
771,Inside,0.374
771,Inside,0.301
771,Inside,1.057
771,Inside,5.289
771,Inside,2.353
771,Inside,0.978
771,Inside,0.77
771,Inside,0.45
771,Inside,5.007
771,Inside,1.723
771,Inside,3.888
771,Inside,1.541
771,Inside,2.009
771,Inside,4.085
771,Inside,1.254
771,Inside,3.122
771,Inside,4.203
771,Inside,1.993
771,Inside,7.773
771,Inside,1.84
771,Inside,0.418
771,Inside,0.45
771,Inside,0.374
771,Inside,1.278
771,Inside,1.276
771,Inside,2.295
771,Inside,2.897
771,Inside,0.301
771,Inside,0.84
771,Inside,2.067
771,Inside,2.859
771,Inside,2.983
771,Inside,3.146
771,Inside,2.131
771,Inside,1.646
771,Inside,9.091
771,Inside,1.804
771,Inside,2.089
771,Inside,3.999
771,Inside,0.345
771,Inside,2.208
771,Inside,4.52
771,Inside,2.603
771,Inside,1.254
771,Inside,2.109
771,Inside,0.418
771,Inside,2.436
771,Inside,0.418
771,Inside,3.216
771,Inside,0.561
771,Inside,1.488
771,Inside,0.45
771,Inside,4.209
771,Inside,1.137
771,Inside,1.507
771,Inside,6.798
771,Inside,1.391
771,Inside,2.983
771,Inside,2.149
771,Inside,0.674
771,Inside,2.283
771,Inside,0.301
771,Inside,3.315
771,Inside,2.049
771,Inside,2.992
771,Inside,2.434
771,Inside,1.972
771,Inside,1.01
771,Inside,1.234
771,Inside,1.659
771,Inside,0.301
771,Inside,0.852
771,Inside,0.714
771,Inside,0.487
771,Inside,0.788
771,Inside,0.674
771,Inside,0.591
771,Inside,2.707
771,Inside,0.529
771,Inside,3.551
771,Inside,6.004
771,Inside,1.495
771,Inside,0.301
771,Inside,2.983
771,Inside,0.374
771,Inside,0.709
771,Inside,1.02
771,Inside,0.374
771,Inside,0.345
771,Inside,0.301
771,Inside,0.426
771,Inside,4.645
771,Inside,3.987
771,Inside,0.374
771,Inside,1.986
771,Inside,0.788
771,Inside,6.105
771,Inside,0.418
771,Inside,1.099
771,Inside,3.05
771,Inside,1.614
771,Inside,2.064
771,Inside,3.555
771,Inside,2.25
771,Inside,2.595
771,Inside,2.149
771,Inside,0.301
771,Inside,0.301
771,Inside,1.391
771,Inside,1.938
771,Inside,3.558
771,Inside,2.481
771,Inside,3.102
771,Inside,5.805
771,Inside,1.642
771,Inside,0.301
771,Inside,0.788
771,Inside,2.712
771,Inside,2.882
771,Inside,2.412
771,Inside,7.348
771,Inside,0.45
771,Inside,1.09
771,Inside,3.856
771,Inside,6.84
771,Inside,0.836
771,Inside,2.23
771,Inside,1.443
771,Inside,4.179
771,Inside,2.514
771,Inside,1.321
771,Inside,1.608
771,Inside,5.587
771,Inside,4.442
771,Inside,5.871
771,Inside,3.164
771,Inside,2.328
771,Inside,0.301
771,Inside,1.278
771,Inside,3.306
771,Inside,0.836
771,Inside,1.507
771,Inside,3.984
771,Inside,2.393
771,Inside,1.763
771,Inside,2.643
771,Inside,5.772
771,Inside,4.05
771,Inside,2.033
771,Inside,5.664
771,Inside,2.064
771,Inside,3.852
771,Inside,2.149
771,Inside,1.929
771,Inside,2.013
771,Inside,1.986
771,Inside,2.064
771,Inside,2.935
771,Inside,2.25
771,Inside,2.033
771,Inside,0.788
771,Inside,2.507
771,Inside,0.374
771,Inside,0.45
771,Inside,2.157
771,Inside,2.273
771,Inside,3.255
771,Inside,0.561
771,Inside,2.208
771,Inside,4.43
771,Inside,4.891
771,Inside,2.25
771,Inside,1.02
771,Inside,4.062
771,Inside,3.595
771,Inside,4.149
771,Inside,0.603
771,Inside,4.067
771,Inside,5.412
771,Inside,2.666
771,Inside,2.322
771,Inside,0.355
771,Inside,0.603
771,Inside,2.962
771,Inside,2.194
771,Inside,4.71
771,Inside,2.925
771,Inside,3.898
771,Inside,1.8
771,Inside,4.823
771,Inside,2.782
771,Inside,2.986
771,Inside,2.411
771,Inside,7.083
771,Inside,3.082
771,Inside,2.767
771,Inside,0.529
771,Inside,2.67
771,Inside,1.507
771,Inside,4.206
771,Inside,1.507
771,Inside,0.674
771,Inside,1.586
771,Inside,1.586
771,Inside,1.462
771,Inside,3.527
771,Inside,0.636
771,Inside,1.378
771,Inside,2.643
771,Inside,0.374
771,Inside,5.285
771,Inside,6.427
771,Inside,3.337
771,Inside,3.711
771,Inside,1.297
771,Inside,1.421
771,Inside,1.197
771,Inside,1.608
771,Inside,0.653
771,Inside,1.36
771,Inside,4.719
771,Inside,1.09
771,Inside,1.188
771,Inside,1.006
771,Inside,2.208
771,Inside,1.391
771,Inside,1.36
771,Inside,1.723
771,Inside,2.208
771,Inside,0.53
771,Inside,0.53
771,Inside,4.529
771,Inside,3.357
771,Inside,93.453
771,Inside,1.209
771,Inside,1.805
771,Inside,16.193
771,Inside,0.451
771,Inside,0.302
771,Inside,38.224
771,Inside,1.14
771,Inside,0.419
771,Inside,1.013
771,Inside,26.917
771,Inside,0.593
771,Inside,11.173
771,Inside,1.627
771,Inside,0.537
771,Inside,14.947
771,Inside,6.355
771,Inside,1.013
771,Inside,1.999
771,Inside,0.474
771,Inside,0.604
771,Inside,1.75
771,Inside,1.728
771,Inside,1.9
771,Inside,2.846
771,Inside,0.676
